order_id,order_date,product_id,amount
CA-2016-105732,2016-09-13,FUR-FU-10003664,1336.44
CA-2016-105732,2016-09-13,TEC-PH-10004897,29.97
CA-2017-108035,2017-11-29,FUR-CH-10000454,390.368
CA-2017-108035,2017-11-29,FUR-FU-10004017,101.52
CA-2017-160031,2017-04-12,OFF-PA-10000241,74.352
CA-2017-147844,2017-02-05,OFF-PA-10003016,15.7
CA-2017-147844,2017-02-05,OFF-AR-10001615,59.52
CA-2017-147844,2017-02-05,OFF-PA-10002713,34.4
CA-2016-110975,2016-12-25,FUR-TA-10002958,313.176
CA-2016-110975,2016-12-25,FUR-CH-10003746,866.646
CA-2014-141649,2014-09-30,OFF-AP-10003217,795.408
CA-2014-124807,2014-12-07,OFF-PA-10001526,35.856
CA-2014-124807,2014-12-07,TEC-AC-10002857,23.84
CA-2016-110009,2016-08-09,FUR-FU-10003039,43.13
CA-2016-110009,2016-08-09,OFF-PA-10002615,30.87
CA-2017-168172,2017-06-08,OFF-SU-10002573,70.12
CA-2015-100146,2015-05-14,FUR-BO-10004015,509.9575
CA-2015-100146,2015-05-14,FUR-FU-10001979,122.91
CA-2015-100146,2015-05-14,FUR-CH-10003833,97.568
CA-2015-100146,2015-05-14,FUR-CH-10004495,722.352
CA-2017-152079,2017-01-20,OFF-LA-10001613,11.52
CA-2016-129728,2016-05-30,FUR-FU-10003247,167.84
CA-2014-121769,2014-08-04,FUR-TA-10004442,172.11
CA-2014-103058,2014-07-23,TEC-AC-10001314,99.98
CA-2017-121125,2017-05-30,TEC-PH-10001619,156.792
CA-2017-121125,2017-05-30,TEC-AC-10002323,35.36
CA-2017-121125,2017-05-30,FUR-FU-10000820,13.592
US-2016-114013,2016-03-13,FUR-CH-10004287,386.68
US-2016-114013,2016-03-13,TEC-AC-10000474,379.96
US-2016-114013,2016-03-13,TEC-PH-10001494,539.91
US-2016-114013,2016-03-13,OFF-PA-10004996,41.24
US-2016-114013,2016-03-13,OFF-BI-10004318,51.897
US-2016-114013,2016-03-13,OFF-ST-10002574,552.56
US-2016-114013,2016-03-13,OFF-BI-10002353,23.16
US-2016-114013,2016-03-13,OFF-ST-10003641,126.08
US-2016-114013,2016-03-13,TEC-MA-10001148,449.1
CA-2017-135069,2017-10-04,OFF-AP-10000026,195.104
CA-2017-135069,2017-10-04,FUR-FU-10003878,36.672
CA-2016-101693,2016-06-25,FUR-CH-10001146,85.246
CA-2016-101693,2016-06-25,FUR-FU-10003919,32.712
US-2014-164763,2014-03-17,OFF-BI-10000605,11.43
US-2014-164763,2014-03-17,OFF-BI-10000309,30.44
US-2014-164763,2014-03-17,OFF-PA-10003349,12.96
US-2014-164763,2014-03-17,OFF-PA-10003063,16.0
US-2014-164763,2014-03-17,OFF-AP-10003971,32.67
CA-2014-161249,2014-09-08,OFF-FA-10004838,4.464
CA-2014-161249,2014-09-08,OFF-BI-10001097,9.345
CA-2015-148180,2015-07-26,OFF-BI-10000605,9.144
CA-2015-148180,2015-07-26,OFF-BI-10003314,23.136
CA-2015-148180,2015-07-26,OFF-AR-10002067,99.2
CA-2014-165568,2014-02-15,OFF-BI-10001031,21.36
CA-2015-145457,2015-03-24,FUR-FU-10003832,46.9
US-2017-163657,2017-02-09,OFF-BI-10000138,18.72
US-2017-163657,2017-02-09,FUR-TA-10004607,236.528
CA-2015-120446,2015-11-16,OFF-LA-10003148,18.9
CA-2014-109932,2014-09-12,OFF-PA-10001804,10.688
CA-2014-109932,2014-09-12,OFF-ST-10000036,237.096
CA-2017-127474,2017-03-02,OFF-PA-10001166,5.184
CA-2017-127474,2017-03-02,OFF-PA-10001033,65.584
CA-2017-127474,2017-03-02,FUR-FU-10004597,22.2
CA-2017-127474,2017-03-02,OFF-PA-10000418,419.4
CA-2017-115448,2017-11-11,FUR-FU-10004090,88.92
CA-2017-105669,2017-09-17,OFF-AR-10000390,9.912
CA-2017-105669,2017-09-17,FUR-CH-10003774,318.43
CA-2017-105669,2017-09-17,OFF-BI-10002412,5.8
CA-2017-105669,2017-09-17,TEC-PH-10002415,1415.76
CA-2017-134796,2017-06-25,TEC-PH-10003505,148.48
CA-2016-137743,2016-07-30,OFF-LA-10003663,9.248
CA-2016-137743,2016-07-30,OFF-ST-10001780,1036.624
CA-2015-137974,2015-04-16,TEC-PH-10002033,569.64
CA-2015-137974,2015-04-16,OFF-BI-10001036,9.14
CA-2015-137974,2015-04-16,FUR-FU-10001468,1196.86
CA-2015-137974,2015-04-16,FUR-BO-10001519,523.26
US-2015-136987,2015-11-04,TEC-CO-10001943,639.968
US-2015-136987,2015-11-04,OFF-PA-10003127,52.76
CA-2015-138485,2015-02-27,TEC-AC-10002076,538.92
CA-2016-103709,2016-08-09,OFF-AR-10003338,14.88
CA-2016-103709,2016-08-09,OFF-PA-10004610,34.24
CA-2016-103709,2016-08-09,OFF-ST-10001272,261.74
CA-2016-138282,2016-05-19,OFF-AP-10001366,87.84
CA-2017-148985,2017-11-11,FUR-FU-10001424,34.92
CA-2014-138100,2014-09-15,OFF-PA-10000349,14.94
CA-2014-138100,2014-09-15,FUR-FU-10002456,14.56
CA-2015-100734,2015-09-15,OFF-BI-10002609,3.576
CA-2015-100734,2015-09-15,OFF-ST-10001522,147.184
CA-2016-139997,2016-01-07,TEC-CO-10000971,1499.95
CA-2016-109652,2016-10-04,OFF-AR-10000034,13.568
CA-2014-167199,2014-06-01,FUR-CH-10004063,2573.82
CA-2014-167199,2014-06-01,OFF-BI-10004632,609.98
CA-2014-167199,2014-06-01,OFF-AR-10001662,5.48
CA-2014-167199,2014-06-01,TEC-PH-10004977,391.98
CA-2014-167199,2014-06-01,TEC-PH-10004539,755.96
CA-2014-167199,2014-06-01,OFF-FA-10001883,31.12
CA-2014-167199,2014-06-01,OFF-PA-10000955,6.54
CA-2016-124583,2016-01-09,OFF-EN-10002500,12.78
CA-2014-113964,2014-09-23,OFF-BI-10004654,18.464
CA-2014-129938,2014-12-15,FUR-CH-10003774,445.802
CA-2017-135111,2017-12-28,OFF-AR-10004707,2.48
CA-2017-135111,2017-12-28,OFF-BI-10004040,25.9
US-2015-134558,2015-12-19,OFF-PA-10001184,29.9
US-2015-134558,2015-12-19,TEC-AC-10004145,2249.91
US-2015-134558,2015-12-19,FUR-TA-10003473,1053.164
CA-2017-157196,2017-05-11,OFF-PA-10003172,12.96
CA-2015-108672,2015-10-09,FUR-FU-10003799,106.68
US-2017-118598,2017-11-16,TEC-PH-10002583,119.94
US-2017-160836,2017-11-09,OFF-PA-10004239,10.272
US-2017-160836,2017-11-09,FUR-TA-10002855,512.19
US-2017-160836,2017-11-09,OFF-AP-10001626,1.556
CA-2017-121048,2017-07-14,OFF-BI-10004022,4.448
CA-2017-121048,2017-07-14,FUR-FU-10003601,276.69
CA-2017-121048,2017-07-14,OFF-FA-10000490,4.96
CA-2017-121048,2017-07-14,OFF-AR-10004042,71.92
CA-2017-121048,2017-07-14,FUR-FU-10002960,18.84
CA-2017-121048,2017-07-14,TEC-AC-10000991,140.97
CA-2017-121048,2017-07-14,TEC-PH-10004977,470.376
US-2017-120147,2017-03-30,OFF-AR-10000817,6.08
US-2017-120147,2017-03-30,TEC-PH-10002447,164.792
CA-2016-158043,2016-01-31,OFF-EN-10003134,23.36
US-2017-106579,2017-08-06,OFF-BI-10000309,12.176
CA-2014-115889,2014-02-11,TEC-PH-10001615,46.384
CA-2014-115889,2014-02-11,OFF-ST-10003208,362.92
US-2017-161935,2017-07-14,OFF-PA-10000605,9.248
US-2017-161935,2017-07-14,TEC-PH-10000560,1889.946
US-2017-161935,2017-07-14,OFF-ST-10003455,62.04
US-2017-161935,2017-07-14,FUR-FU-10002937,396.92
US-2017-161935,2017-07-14,OFF-ST-10001837,239.456
US-2017-161935,2017-07-14,OFF-AR-10004757,13.12
US-2017-167920,2017-09-12,OFF-BI-10004236,29.36
US-2017-167920,2017-09-12,OFF-AP-10000159,214.9
US-2017-167920,2017-09-12,OFF-BI-10003274,15.92
US-2017-167920,2017-09-12,TEC-AC-10001013,146.45
US-2017-167920,2017-09-12,OFF-ST-10004963,15.14
US-2017-167920,2017-09-12,OFF-LA-10004409,5.76
US-2017-167920,2017-09-12,TEC-CO-10001046,1399.98
CA-2016-162383,2016-05-09,OFF-BI-10002824,8.952
CA-2016-162383,2016-05-09,OFF-BI-10001757,8.856
CA-2016-162383,2016-05-09,FUR-CH-10004477,85.246
CA-2014-125731,2014-10-09,OFF-EN-10003072,21.728
CA-2014-125731,2014-10-09,FUR-CH-10003973,1487.04
US-2017-106145,2017-09-26,OFF-EN-10001028,71.88
US-2017-106145,2017-09-26,FUR-FU-10003829,9.24
US-2017-106145,2017-09-26,OFF-PA-10002245,35.88
US-2017-106145,2017-09-26,OFF-BI-10002215,17.04
US-2017-106145,2017-09-26,OFF-BI-10003925,931.176
CA-2016-107146,2016-06-17,FUR-FU-10002298,266.352
CA-2016-107146,2016-06-17,FUR-CH-10004853,483.136
US-2017-134642,2017-02-25,FUR-CH-10002880,196.784
US-2017-134642,2017-02-25,FUR-BO-10004709,231.92
US-2017-160143,2017-03-31,OFF-SU-10004231,29.7
CA-2017-103415,2017-03-12,FUR-FU-10000820,13.592
CA-2016-106460,2016-02-19,OFF-PA-10001736,70.88
US-2017-112347,2017-02-12,OFF-ST-10003306,114.288
US-2017-112347,2017-02-12,OFF-BI-10003707,36.624
US-2017-112347,2017-02-12,FUR-BO-10003546,242.352
US-2017-112347,2017-02-12,TEC-PH-10000213,49.616
US-2017-112347,2017-02-12,FUR-FU-10001488,508.704
US-2017-112347,2017-02-12,TEC-PH-10004833,57.36
US-2017-112347,2017-02-12,FUR-CH-10002335,906.68
CA-2014-103492,2014-10-10,TEC-PH-10001128,719.952
CA-2014-103492,2014-10-10,TEC-PH-10004667,755.944
CA-2014-103492,2014-10-10,OFF-BI-10004817,11.98
CA-2014-103492,2014-10-10,OFF-BI-10004140,0.898
CA-2016-136595,2016-05-09,FUR-FU-10004671,21.204
CA-2014-140396,2014-11-20,OFF-EN-10002592,34.74
CA-2014-140396,2014-11-20,TEC-PH-10004447,833.94
CA-2014-140396,2014-11-20,OFF-BI-10003669,12.96
CA-2014-140396,2014-11-20,OFF-PA-10000223,25.92
CA-2014-114181,2014-10-05,FUR-BO-10004467,349.965
CA-2014-114181,2014-10-05,OFF-AR-10000716,22.32
CA-2017-159506,2017-11-27,OFF-PA-10003641,158.28
CA-2017-159506,2017-11-27,OFF-BI-10004519,497.94
US-2014-137155,2014-01-11,OFF-AP-10002518,533.94
US-2014-137155,2014-01-11,OFF-PA-10000806,167.94
US-2014-137155,2014-01-11,FUR-FU-10003142,31.68
CA-2016-105746,2016-12-30,FUR-CH-10000454,170.786
US-2016-104815,2016-03-09,FUR-BO-10003894,198.744
CA-2017-157672,2017-05-10,TEC-AC-10001714,63.824
US-2016-166660,2016-01-30,FUR-CH-10001190,435.168
US-2016-166660,2016-01-30,FUR-BO-10000468,48.58
CA-2017-140802,2017-04-21,TEC-AC-10001998,47.976
CA-2017-140802,2017-04-21,OFF-PA-10001534,20.736
CA-2014-133830,2014-05-12,OFF-AR-10003045,26.46
CA-2014-133830,2014-05-12,OFF-PA-10001363,49.12
CA-2014-133830,2014-05-12,OFF-FA-10002280,15.0
CA-2014-100916,2014-10-21,OFF-ST-10003479,194.7
CA-2014-100916,2014-10-21,FUR-TA-10004607,591.32
CA-2014-100916,2014-10-21,OFF-AR-10001022,2.84
CA-2015-129532,2015-08-12,OFF-ST-10004186,221.96
CA-2015-129532,2015-08-12,TEC-AC-10000865,236.0
CA-2014-134726,2014-02-11,TEC-AC-10000023,41.94
CA-2014-134726,2014-02-11,TEC-PH-10001750,52.792
CA-2016-138597,2016-12-18,FUR-CH-10004997,563.94
CA-2015-123113,2015-11-23,OFF-AP-10000275,2625.12
CA-2015-123113,2015-11-23,OFF-AR-10004999,17.94
CA-2015-169656,2015-08-13,OFF-ST-10003816,422.856
CA-2015-142734,2015-04-16,FUR-CH-10003968,127.764
CA-2014-163223,2014-03-21,TEC-PH-10000730,3499.93
CA-2014-163223,2014-03-21,OFF-LA-10004409,14.4
CA-2014-163223,2014-03-21,OFF-PA-10000675,122.97
CA-2014-163223,2014-03-21,OFF-AR-10001573,9.32
CA-2014-163223,2014-03-21,OFF-BI-10001597,122.94
CA-2017-122945,2017-11-16,FUR-FU-10001196,17.31
CA-2015-139738,2015-09-25,OFF-AR-10004602,128.744
CA-2016-158778,2016-05-09,FUR-FU-10000260,58.248
CA-2016-158778,2016-05-09,FUR-CH-10001146,71.246
CA-2016-158778,2016-05-09,OFF-AR-10000896,7.872
CA-2016-158778,2016-05-09,FUR-CH-10000309,887.271
CA-2017-119655,2017-04-20,OFF-BI-10001989,146.86
CA-2017-119655,2017-04-20,OFF-BI-10001036,36.56
CA-2015-164567,2015-06-15,TEC-PH-10002103,225.576
CA-2014-131947,2014-09-17,OFF-AR-10001473,5.248
CA-2014-131947,2014-09-17,OFF-AR-10000411,38.256
CA-2014-131947,2014-09-17,OFF-PA-10000246,40.24
CA-2014-131947,2014-09-17,TEC-MA-10004086,29.925
CA-2014-131947,2014-09-17,OFF-PA-10003039,148.704
CA-2014-131947,2014-09-17,TEC-AC-10004633,55.92
CA-2016-152520,2016-08-07,OFF-PA-10000289,12.96
CA-2016-101791,2016-05-27,FUR-FU-10003247,25.176
CA-2016-101791,2016-05-27,FUR-FU-10002191,5.584
CA-2016-101791,2016-05-27,OFF-ST-10001496,1297.368
CA-2017-121195,2017-12-24,OFF-ST-10000585,264.32
CA-2017-163209,2017-03-05,OFF-PA-10001166,25.92
CA-2017-163209,2017-03-05,OFF-AR-10003651,22.96
CA-2014-133354,2014-02-22,OFF-PA-10001800,19.44
US-2015-130491,2015-08-02,OFF-PA-10000791,9.54
US-2015-130491,2015-08-02,OFF-FA-10000134,5.81
US-2015-130491,2015-08-02,OFF-AR-10001149,5.76
CA-2015-113740,2015-08-24,FUR-FU-10000010,14.91
CA-2014-148425,2014-11-30,OFF-BI-10000201,6.642
CA-2016-144309,2016-10-12,OFF-PA-10001776,18.54
CA-2016-144309,2016-10-12,OFF-BI-10003656,679.96
CA-2017-151225,2017-10-27,FUR-TA-10001539,189.576
CA-2017-151225,2017-10-27,TEC-PH-10004100,71.96
US-2014-144078,2014-11-25,TEC-PH-10001580,539.92
US-2014-144078,2014-11-25,FUR-CH-10002335,725.344
US-2014-144078,2014-11-25,OFF-AR-10004707,7.44
CA-2014-124464,2014-07-14,OFF-AP-10000576,39.48
CA-2015-136805,2015-05-23,OFF-AP-10001394,850.5
CA-2015-136805,2015-05-23,FUR-FU-10003724,75.33
US-2015-159499,2015-11-21,OFF-AP-10002867,325.632
US-2015-159499,2015-11-21,TEC-AC-10002718,23.344
US-2015-159499,2015-11-21,OFF-LA-10003121,16.52
CA-2014-162089,2014-03-30,OFF-EN-10002230,335.72
CA-2014-162089,2014-03-30,TEC-PH-10001819,251.944
CA-2014-162089,2014-03-30,FUR-CH-10002304,127.302
US-2017-158526,2017-12-29,FUR-CH-10002602,1207.84
US-2017-158526,2017-12-29,OFF-BI-10002414,12.53
US-2017-158526,2017-12-29,OFF-AR-10003696,34.58
US-2017-158526,2017-12-29,FUR-CH-10004495,300.98
US-2017-158526,2017-12-29,FUR-CH-10001270,258.75
CA-2017-104885,2017-02-03,OFF-AR-10001615,59.52
CA-2017-104885,2017-02-03,OFF-EN-10003286,57.96
CA-2017-104885,2017-02-03,FUR-BO-10003660,441.96
CA-2017-104885,2017-02-03,OFF-PA-10002764,68.04
US-2016-157490,2016-06-10,TEC-MA-10001695,703.71
US-2016-157490,2016-06-10,OFF-BI-10002824,17.904
US-2016-157490,2016-06-10,OFF-BI-10002571,11.976
US-2016-157490,2016-06-10,TEC-AC-10001553,67.96
CA-2015-161452,2015-05-04,FUR-CH-10003973,892.224
US-2014-115196,2014-09-09,TEC-MA-10002073,1299.99
CA-2016-138968,2016-03-15,OFF-BI-10003529,4.544
CA-2016-138968,2016-03-15,FUR-CH-10000309,1352.032
CA-2015-101889,2015-12-27,FUR-TA-10004154,1548.99
CA-2015-101889,2015-12-27,OFF-EN-10003286,19.872
CA-2017-110821,2017-07-08,TEC-AC-10001552,119.448
CA-2017-110821,2017-07-08,OFF-ST-10002790,118.16
CA-2015-121552,2015-03-22,OFF-AR-10003217,19.56
CA-2015-107685,2015-11-30,FUR-FU-10002813,80.96
CA-2015-107685,2015-11-30,OFF-PA-10003848,25.92
US-2014-120740,2014-04-15,OFF-AP-10000240,106.96
US-2014-120740,2014-04-15,FUR-FU-10004091,187.76
CA-2017-155740,2017-07-30,OFF-BI-10001071,76.776
CA-2017-146493,2017-01-06,OFF-BI-10003676,53.9
CA-2014-105417,2014-07-01,FUR-FU-10004864,76.728
CA-2014-105417,2014-07-01,OFF-BI-10003708,10.43
US-2017-141509,2017-09-29,OFF-AR-10002067,99.2
CA-2017-139493,2017-09-13,OFF-AR-10003158,15.92
CA-2014-151967,2014-10-22,FUR-FU-10000193,129.92
US-2016-140158,2016-04-10,OFF-BI-10000977,30.4
US-2016-140158,2016-04-10,TEC-CO-10001449,5399.91
US-2016-140158,2016-04-10,OFF-ST-10000136,119.1
CA-2015-130974,2015-11-27,OFF-PA-10000743,40.08
CA-2015-130974,2015-11-27,OFF-PA-10001019,59.94
CA-2015-130974,2015-11-27,TEC-AC-10003095,259.98
CA-2015-130974,2015-11-27,FUR-BO-10002916,170.98
CA-2015-130974,2015-11-27,FUR-FU-10002506,38.97
CA-2015-130974,2015-11-27,OFF-PA-10003823,154.9
CA-2015-130974,2015-11-27,FUR-TA-10004619,446.068
CA-2017-133487,2017-06-05,OFF-AP-10001271,152.94
CA-2014-142951,2014-08-10,TEC-AC-10002331,23.472
CA-2014-133592,2014-12-31,OFF-PA-10003228,195.64
CA-2014-133592,2014-12-31,OFF-PA-10002586,14.94
CA-2014-133592,2014-12-31,TEC-AC-10002049,1687.8
CA-2014-133592,2014-12-31,FUR-BO-10000362,341.96
CA-2014-133592,2014-12-31,FUR-CH-10004218,605.88
CA-2015-120782,2015-04-28,OFF-AP-10003779,186.732
CA-2015-120782,2015-04-28,OFF-BI-10003527,3812.97
CA-2015-116876,2015-02-14,OFF-BI-10002897,26.424
CA-2015-116876,2015-02-14,TEC-PH-10002584,625.99
CA-2016-169838,2016-11-25,FUR-TA-10001095,1568.61
CA-2016-169838,2016-11-25,OFF-BI-10004002,17.3
CA-2016-169838,2016-11-25,TEC-AC-10004518,160.0
US-2017-128951,2017-07-15,OFF-AP-10002191,179.94
US-2017-128951,2017-07-15,FUR-TA-10004575,872.94
US-2017-128951,2017-07-15,OFF-PA-10003177,12.96
CA-2014-102330,2014-12-29,OFF-LA-10003923,88.8
CA-2014-102330,2014-12-29,TEC-PH-10001051,319.968
CA-2016-118899,2016-03-22,FUR-CH-10004754,167.888
CA-2017-107958,2017-02-07,OFF-PA-10000357,163.96
CA-2017-107958,2017-02-07,OFF-BI-10001787,5.232
CA-2017-151799,2017-12-14,TEC-CO-10002313,1199.98
CA-2017-151799,2017-12-14,OFF-ST-10002790,73.85
CA-2017-151799,2017-12-14,OFF-SU-10001664,25.71
CA-2017-151799,2017-12-14,OFF-FA-10001332,17.28
CA-2017-151799,2017-12-14,FUR-TA-10003473,526.582
CA-2016-114601,2016-08-26,OFF-PA-10000605,11.56
CA-2016-114601,2016-08-26,TEC-PH-10002170,209.97
CA-2016-114601,2016-08-26,FUR-TA-10004147,447.84
CA-2016-114601,2016-08-26,TEC-AC-10003911,479.97
CA-2016-114601,2016-08-26,OFF-AR-10002578,8.64
CA-2017-100237,2017-10-15,OFF-AR-10001761,11.68
CA-2014-139542,2014-10-25,TEC-AC-10001553,40.776
CA-2014-139542,2014-10-25,OFF-BI-10000309,13.698
US-2015-142811,2015-02-04,TEC-PH-10003095,87.8
CA-2017-139353,2017-10-28,FUR-FU-10001876,77.952
CA-2017-139353,2017-10-28,OFF-ST-10001522,147.184
CA-2017-139353,2017-10-28,OFF-PA-10000300,47.952
CA-2014-150203,2014-05-12,OFF-AP-10001469,250.26
US-2017-101518,2017-03-11,TEC-AC-10001553,40.776
CA-2015-149636,2015-06-01,OFF-PA-10004041,29.6
CA-2015-149636,2015-06-01,OFF-BI-10002764,1.938
US-2017-146213,2017-09-09,TEC-AC-10001114,159.96
CA-2015-108588,2015-05-01,OFF-AR-10001615,59.52
CA-2015-108588,2015-05-01,OFF-EN-10000461,17.48
CA-2015-108588,2015-05-01,OFF-BI-10004506,13.168
US-2017-138086,2017-04-16,OFF-AP-10000027,40.74
CA-2015-139374,2015-10-09,FUR-CH-10003981,179.886
CA-2016-113978,2016-09-25,OFF-AP-10003849,286.256
CA-2016-113978,2016-09-25,OFF-ST-10004963,24.224
CA-2016-113978,2016-09-25,OFF-ST-10002574,331.536
US-2015-150231,2015-03-16,OFF-AR-10001761,17.52
CA-2016-106915,2016-11-26,OFF-AR-10000716,17.856
US-2016-109260,2016-09-26,TEC-AC-10002637,431.976
CA-2017-104850,2017-06-13,FUR-CH-10003774,291.136
CA-2017-140508,2017-09-18,OFF-EN-10000927,114.848
CA-2017-143294,2017-02-06,OFF-PA-10000743,10.688
CA-2016-165673,2016-05-15,OFF-PA-10000697,15.232
CA-2017-134418,2017-09-15,OFF-AR-10004441,12.42
US-2016-106313,2016-08-22,OFF-PA-10001870,19.44
CA-2014-105872,2014-05-30,OFF-BI-10003684,70.368
CA-2017-108287,2017-12-18,OFF-AR-10001315,12.672
CA-2017-141103,2017-07-30,TEC-PH-10003589,89.95
CA-2014-154781,2014-11-21,OFF-PA-10001609,6.58
CA-2014-154781,2014-11-21,TEC-AC-10000474,94.99
CA-2015-147816,2015-09-24,TEC-PH-10003095,35.12
CA-2017-105326,2017-08-20,OFF-PA-10001639,25.92
CA-2016-133613,2016-06-17,OFF-BI-10002003,7.96
CA-2016-133613,2016-06-17,TEC-PH-10004539,566.97
CA-2016-133613,2016-06-17,OFF-AR-10003829,9.84
CA-2015-109113,2015-12-19,TEC-AC-10004761,25.488
CA-2015-156153,2015-05-31,OFF-FA-10003472,7.56
CA-2015-133242,2015-06-18,FUR-FU-10003464,60.84
CA-2015-133242,2015-06-18,OFF-ST-10003716,450.04
CA-2015-133242,2015-06-18,OFF-BI-10004002,34.6
CA-2015-133242,2015-06-18,TEC-PH-10002496,467.97
CA-2015-133242,2015-06-18,OFF-BI-10004826,33.02
CA-2015-158323,2015-11-30,FUR-FU-10001546,17.088
CA-2015-161795,2015-12-21,OFF-AR-10001919,3.008
CA-2017-100902,2017-11-17,OFF-PA-10002558,268.24
CA-2017-100902,2017-11-17,TEC-AC-10003174,431.16
CA-2017-112844,2017-11-13,TEC-PH-10003988,43.6
CA-2017-112844,2017-11-13,FUR-FU-10004845,154.95
CA-2016-158925,2016-10-24,OFF-PA-10003072,15.552
CA-2014-155390,2014-06-12,OFF-PA-10003641,42.208
CA-2017-123071,2017-03-12,OFF-PA-10003729,10.368
CA-2017-156391,2017-09-26,OFF-AR-10003251,2.224
CA-2015-103093,2015-03-02,OFF-EN-10003286,74.52
US-2017-118941,2017-12-08,OFF-AR-10004078,17.52
US-2017-118941,2017-12-08,FUR-CH-10002331,1779.9
US-2017-118941,2017-12-08,OFF-AR-10001953,219.9
CA-2015-169299,2015-08-24,OFF-AR-10002053,7.152
CA-2017-154088,2017-12-11,OFF-PA-10003651,26.72
CA-2016-155978,2016-01-08,TEC-PH-10002885,1039.728
CA-2016-155978,2016-01-08,OFF-AP-10002892,45.96
CA-2016-108196,2016-11-25,OFF-BI-10000545,456.588
CA-2016-108196,2016-11-25,TEC-MA-10000418,4499.985
CA-2016-108196,2016-11-25,TEC-AC-10000926,59.976
CA-2016-152800,2016-04-13,OFF-EN-10001509,6.12
CA-2014-166961,2014-12-27,OFF-AP-10001366,10.98
CA-2014-166961,2014-12-27,OFF-FA-10003485,7.86
CA-2014-166961,2014-12-27,OFF-ST-10004507,51.45
CA-2014-166961,2014-12-27,OFF-BI-10002353,37.056
CA-2016-139381,2016-04-18,OFF-AP-10001271,203.92
CA-2016-139381,2016-04-18,TEC-PH-10004924,29.56
CA-2015-132136,2015-08-03,OFF-BI-10002706,8.568
CA-2016-162236,2016-04-11,OFF-ST-10003442,45.248
CA-2016-162236,2016-04-11,FUR-TA-10002533,876.3
CA-2016-162236,2016-04-11,OFF-SU-10003505,185.376
US-2014-111353,2014-11-29,OFF-LA-10002762,25.06
US-2016-117037,2016-05-17,OFF-BI-10000279,2.89
US-2016-117037,2016-05-17,OFF-FA-10000936,7.896
US-2016-117037,2016-05-17,FUR-FU-10004973,22.608
US-2016-117037,2016-05-17,OFF-PA-10000791,30.528
CA-2017-160801,2017-09-19,OFF-BI-10001132,4.842
CA-2016-108364,2016-12-19,OFF-BI-10002012,1.8
CA-2017-169362,2017-12-10,TEC-AC-10001383,39.984
CA-2015-127481,2015-12-12,OFF-PA-10002036,32.4
CA-2015-127481,2015-12-12,OFF-PA-10002377,97.88
CA-2015-112711,2015-12-07,TEC-PH-10000526,307.168
US-2015-145121,2015-02-10,OFF-BI-10001078,26.9
CA-2017-166184,2017-03-24,OFF-EN-10004483,47.01
CA-2017-166184,2017-03-24,TEC-PH-10002624,469.99
CA-2017-166184,2017-03-24,FUR-CH-10003396,207.846
CA-2017-157413,2017-01-06,OFF-ST-10002756,324.744
CA-2014-143637,2014-03-24,FUR-FU-10002813,40.48
CA-2015-102260,2015-09-22,OFF-LA-10003714,12.0
CA-2015-102260,2015-09-22,OFF-ST-10003716,720.064
CA-2015-102260,2015-09-22,OFF-ST-10002289,25.424
CA-2015-102260,2015-09-22,OFF-AR-10001315,2.816
CA-2015-102260,2015-09-22,OFF-BI-10000042,3.204
US-2016-137295,2016-08-01,OFF-BI-10004236,30.828
US-2016-137295,2016-08-01,OFF-AR-10001955,47.616
US-2016-137295,2016-08-01,TEC-PH-10004080,108.784
CA-2016-134334,2016-02-14,OFF-PA-10000791,4.77
CA-2016-134334,2016-02-14,OFF-AR-10001770,7.98
CA-2016-134334,2016-02-14,FUR-TA-10002356,550.431
CA-2016-134334,2016-02-14,FUR-FU-10003274,10.56
US-2017-109316,2017-08-06,FUR-BO-10004834,1497.666
US-2017-109316,2017-08-06,TEC-PH-10000307,17.52
CA-2016-138478,2016-10-21,OFF-AR-10002240,113.22
CA-2016-138478,2016-10-21,OFF-PA-10001801,35.88
CA-2016-138478,2016-10-21,OFF-BI-10001120,4535.976
CA-2017-150469,2017-01-26,OFF-FA-10000611,11.84
CA-2017-152436,2017-08-12,OFF-ST-10000036,592.74
CA-2016-169334,2016-10-21,OFF-ST-10004950,111.672
US-2014-115413,2014-08-26,OFF-AR-10003770,8.64
US-2014-115413,2014-08-26,TEC-AC-10002800,149.97
CA-2014-125150,2014-05-16,FUR-CH-10002439,232.88
CA-2015-127327,2015-03-02,FUR-CH-10004218,90.882
CA-2017-117114,2017-10-31,TEC-PH-10004042,508.768
CA-2017-117114,2017-10-31,OFF-EN-10001137,9.912
CA-2015-137302,2015-04-26,FUR-CH-10002017,63.936
CA-2015-137302,2015-04-26,OFF-AR-10000588,59.52
CA-2015-137302,2015-04-26,TEC-PH-10003174,311.976
CA-2015-137302,2015-04-26,OFF-BI-10001524,50.352
CA-2016-112382,2016-09-05,TEC-PH-10001552,19.136
CA-2015-128958,2015-01-24,OFF-AR-10004757,13.12
CA-2015-106257,2015-04-13,FUR-TA-10002530,241.568
CA-2015-106257,2015-04-13,TEC-PH-10001494,479.92
CA-2015-149083,2015-09-25,FUR-CH-10004289,307.136
CA-2015-149083,2015-09-25,OFF-LA-10002945,12.6
CA-2015-149083,2015-09-25,TEC-AC-10002567,159.98
US-2014-137869,2014-03-28,OFF-EN-10001509,6.12
